424,4.488332901,55.88455109,1.58,115,121,0.980568536,Goat Willow
425,5.635322768,53.66849609,1.33,83,116,0.988321484,Goat Willow
426,5.773547666,51.08024732,0.95,34,57,0.99015335,Goat Willow
427,5.826711088,48.04206478,1.29,69,79,0.987665094,Goat Willow
428,5.731016928,45.86992304,1.11,59,67,0.9866792,Goat Willow
429,5.539628608,43.30502989,1.82,127,93,0.985646956,Goat Willow
430,5.975568671,40.52003799,0.99,34,58,0.98643986,Goat Willow
431,6.347712627,37.81880301,1.29,61,64,0.985454011,Goat Willow
432,6.528468263,33.26647164,1.85,135,68,0.984250719,Rowan
433,6.18822236,31.13108659,2.27,169,102,0.984265716,Rowan
434,4.606774019,29.85969417,2.2,120,65,0.988006886,Downy Birch
435,4.914478391,25.12692419,1.25,69,136,0.986543291,Downy Birch
436,5.213391209,22.17297275,1.02,47,65,0.984832751,Downy Birch
437,4.844145963,19.42578812,1.05,56,95,0.985470771,Downy Birch
438,3.129793036,18.22190572,1.12,72,90,0.986602943,Sessile
439,3.463872068,21.27486042,1.32,68,73,0.984329771,Sessile
441,4.25511188,26.82504999,1.99,97,70,0.986363772,Rowan
444,2.90272286,54.63717837,1.99,134,166,0.982684957,Hazel
